Created,Point,Possession,Thrower,Receiver,Turnover?,Thrower error?,Receiver error?,Throw to endzone?,Assist?,Secondary assist?,Huck?,Swing?,Dump?,From sideline?,To sideline?,Distance (m),Forward distance (m),Left-to-right distance (m),Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),End X (0 -> 1 = left sideline -> right sideline),End Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2020-02-26 23:20:50,11,1,Victor Kao,Evan Ma,0,0,0,0,0,0,0,0,1,0,0,11.054384,-1.5536726,-10.944656,0.19656488,0.42655367,0.4923664,0.4420904
2020-02-26 23:20:52,11,1,Evan Ma,Victor Kao,0,0,0,0,0,0,0,0,0,0,0,13.134742,9.11017,-9.461831,0.4923664,0.4420904,0.7480916,0.3509887
2020-02-26 23:21:01,11,1,Victor Kao,Eliot Bemis,1,1,0,1,0,0,0,0,0,0,0,33.786247,33.615818,3.3893125,0.7480916,0.3509887,0.65648854,0.014830508
2020-02-26 23:21:18,11,2,Evan Ma,Odie,0,0,0,0,0,0,0,0,0,0,1,10.618024,2.5423706,-10.30916,0.59160304,0.81920904,0.870229,0.79378533
2020-02-26 23:21:23,11,2,Odie,Evan Ma,0,0,0,0,0,0,0,1,0,1,0,15.816952,0.07062554,15.816793,0.870229,0.79378533,0.4427481,0.7930791
2020-02-26 23:21:26,11,2,Evan Ma,Owen Marschall,0,0,0,0,0,0,0,0,0,0,0,8.874102,5.084741,7.272901,0.4427481,0.7930791,0.2461832,0.74223167
2020-02-26 23:21:27,11,2,Owen Marschall,Eliot Bemis,0,0,0,0,0,0,0,0,0,0,0,9.987365,4.0960493,-9.108778,0.2461832,0.74223167,0.4923664,0.7012712
2020-02-26 23:21:29,11,2,Eliot Bemis,Evan Ma,0,0,0,0,0,0,0,0,0,0,0,6.3480783,2.7542353,-5.7194653,0.4923664,0.7012712,0.64694655,0.6737288
2020-02-26 23:21:31,11,2,Evan Ma,Odie,0,0,0,0,0,0,0,0,0,0,1,10.580171,4.8728824,-9.391221,0.64694655,0.6737288,0.90076333,0.625
2020-02-26 23:21:36,11,2,Odie,Owen Marschall,0,0,0,0,0,0,0,1,0,1,0,12.467589,-2.1186411,12.286259,0.90076333,0.625,0.5687023,0.6461864
2020-02-26 23:21:40,11,2,Owen Marschall,Eliot Bemis,0,0,0,0,0,0,0,0,0,0,0,14.041614,10.805082,-8.967558,0.5687023,0.6461864,0.8110687,0.5381356
2020-02-26 23:21:45,11,2,Eliot Bemis,Owen Marschall,0,0,0,0,0,0,0,0,0,0,0,8.540507,8.474577,-1.0591607,0.8110687,0.5381356,0.8396947,0.45338982
2020-02-26 23:21:49,11,2,Owen Marschall,Eliot Bemis,0,0,0,0,0,0,0,0,1,0,0,11.010537,-5.8615804,9.320612,0.8396947,0.45338982,0.58778626,0.5120056
2020-02-26 23:21:52,11,2,Eliot Bemis,Odie,0,0,0,0,0,0,0,0,0,0,0,16.13059,10.451976,12.286259,0.58778626,0.5120056,0.2557252,0.40748587
2020-02-26 23:21:55,11,2,Odie,Owen Marschall,0,0,0,0,0,0,0,0,1,0,0,7.8851914,-4.943502,-6.1431293,0.2557252,0.40748587,0.42175573,0.4569209
2020-02-26 23:22:02,11,2,Owen Marschall,Ian McInerney,0,0,0,0,0,0,0,1,0,0,0,13.794938,6.920904,-11.933206,0.42175573,0.4569209,0.7442748,0.38771185
2020-02-26 23:22:15,11,2,Ian McInerney,Eliot Bemis,0,0,0,0,0,0,0,0,0,0,0,10.033489,9.251412,-3.8835893,0.7442748,0.38771185,0.84923667,0.29519773
2020-02-26 23:22:17,11,2,Eliot Bemis,Odie,0,0,0,0,0,0,0,0,0,0,1,9.725511,9.675139,-0.9885491,0.84923667,0.29519773,0.8759542,0.19844633
2020-02-26 23:22:25,11,2,Odie,Owen Marschall,1,1,1,1,0,0,0,0,0,1,1,11.824184,11.793785,0.8473281,0.8759542,0.19844633,0.85305345,0.08050848
2020-02-26 23:22:53,11,3,Owen Marschall,Victor Kao,0,0,0,0,0,0,0,0,0,0,0,10.609394,6.5678,8.332062,0.55725193,0.7987288,0.33206108,0.7330508
2020-02-26 23:22:56,11,3,Victor Kao,Eliot Bemis,0,0,0,0,0,0,0,0,0,0,0,10.588095,8.192086,6.7080154,0.33206108,0.7330508,0.15076336,0.65112996
2020-02-26 23:23:03,11,3,Eliot Bemis,Victor Kao,0,0,0,0,0,0,0,1,0,0,0,12.429509,-1.3418078,-12.356871,0.15076336,0.65112996,0.48473284,0.66454804
2020-02-26 23:23:08,11,3,Victor Kao,Ian McInerney,0,0,0,0,0,0,0,0,0,0,0,16.674694,10.451979,-12.992365,0.48473284,0.66454804,0.83587784,0.56002825
2020-02-26 23:23:11,11,3,Ian McInerney,Victor Kao,0,0,0,0,0,0,0,0,0,0,0,11.73358,11.723164,-0.49427676,0.83587784,0.56002825,0.84923667,0.44279662
2020-02-26 23:23:14,11,3,Victor Kao,Odie,0,0,0,0,0,0,0,0,0,0,1,16.67532,16.596046,-1.6240447,0.84923667,0.44279662,0.89312977,0.27683616
2020-02-26 23:23:18,11,3,Odie,Ian McInerney,1,0,1,0,0,0,0,1,0,1,0,14.038586,-1.2711853,13.980915,0.89312977,0.27683616,0.5152672,0.289548
2020-02-26 23:24:24,12,1,Ruozhou Ye,Andrew Edelman,0,0,0,0,0,0,0,0,0,0,0,9.713384,4.872876,-8.402672,0.259542,0.8001412,0.48664123,0.75141245
2020-02-26 23:24:29,12,1,Andrew Edelman,Carter Wang,0,0,0,0,0,0,0,0,0,0,0,17.39679,14.689266,-9.320609,0.48664123,0.75141245,0.7385496,0.6045198
2020-02-26 23:24:34,12,1,Carter Wang,Ruozhou Ye,0,0,0,0,0,0,0,0,0,0,0,8.702415,8.403957,-2.2595425,0.7385496,0.6045198,0.7996183,0.5204802
2020-02-26 23:24:40,12,1,Ruozhou Ye,Jesse Gan,1,1,0,0,0,0,0,0,0,0,1,8.548632,8.333331,-1.9064889,0.7996183,0.5204802,0.851145,0.4371469
2020-02-26 23:25:20,13,1,Evan Ma,Max Cohen,0,0,0,0,0,0,0,0,0,0,0,18.239695,18.008476,-2.895038,0.65648854,0.7824859,0.7347328,0.60240114
2020-02-26 23:25:24,13,1,Max Cohen,Sam Pollack,0,0,0,0,0,0,0,0,0,0,1,15.633865,14.053673,-6.8492365,0.7347328,0.60240114,0.9198473,0.4618644
2020-02-26 23:25:28,13,1,Sam Pollack,Eliot Bemis,0,0,0,0,0,0,0,0,0,1,1,11.807476,11.652544,1.9064889,0.9198473,0.4618644,0.8683206,0.34533897
2020-02-26 23:25:32,13,1,Eliot Bemis,Max Cohen,0,0,0,0,0,0,0,0,1,1,0,10.246078,-6.920904,7.5553417,0.8683206,0.34533897,0.66412216,0.414548
2020-02-26 23:25:37,13,1,Max Cohen,Jeff Voss,0,0,0,0,0,0,0,1,0,0,0,13.364093,0.7062137,13.345421,0.66412216,0.414548,0.30343512,0.40748587
2020-02-26 23:25:40,13,1,Jeff Voss,Evan Ma,0,0,0,0,0,0,0,0,0,0,0,12.726263,12.358758,3.0362594,0.30343512,0.40748587,0.22137405,0.2838983
2020-02-26 23:26:20,13,1,Evan Ma,Max Cohen,0,0,0,0,0,0,0,0,1,0,0,7.0270925,-6.9915266,0.70610714,0.22137405,0.2838983,0.20229007,0.35381356
2020-02-26 23:26:54,13,1,Max Cohen,Evan Ma,0,0,0,0,0,0,0,0,1,0,1,9.122998,-6.9915266,5.860687,0.20229007,0.35381356,0.04389313,0.42372882
2020-02-26 23:27:00,13,1,Evan Ma,Max Cohen,0,0,0,0,0,0,0,0,0,1,0,10.67806,3.6723166,-10.026717,0.04389313,0.42372882,0.3148855,0.38700566
2020-02-26 23:27:07,13,1,Max Cohen,Jeff Voss,0,0,0,0,0,0,0,0,0,0,0,16.316357,15.960452,3.389313,0.3148855,0.38700566,0.22328244,0.22740114
2020-02-26 23:27:18,13,1,Jeff Voss,Max Cohen,0,0,0,0,0,0,0,0,1,0,0,4.644385,-4.590395,-0.70610714,0.22328244,0.22740114,0.24236642,0.2733051
2020-02-26 23:27:31,13,1,Max Cohen,Carter Thallon,0,0,0,0,0,1,0,0,0,0,0,10.026965,-0.07062256,-10.026716,0.24236642,0.2733051,0.5133588,0.2740113
2020-02-26 23:27:38,13,1,Carter Thallon,Victor Kao,0,0,0,1,1,0,0,0,0,0,0,15.024547,12.358758,-8.543893,0.5133588,0.2740113,0.7442748,0.15042374
2020-02-26 23:28:43,14,1,Ruozhou Ye,Geo Zheng,0,0,0,0,0,0,0,0,1,0,0,11.983947,-8.474577,8.473284,0.7557252,0.35310733,0.52671754,0.4378531
2020-02-26 23:28:47,14,1,Geo Zheng,Jon Kwan,0,0,0,0,0,0,0,1,0,0,0,12.949642,3.3898294,12.498092,0.52671754,0.4378531,0.1889313,0.4039548
2020-02-26 23:28:53,14,1,Jon Kwan,Jesse Gan,0,0,0,0,0,0,0,1,0,0,0,11.680777,-2.6836157,-11.368321,0.1889313,0.4039548,0.49618322,0.43079096
2020-02-26 23:29:00,14,1,Jesse Gan,Geo Zheng,1,1,0,0,0,0,0,0,0,0,0,15.155205,9.251412,-12.003817,0.49618322,0.43079096,0.8206107,0.33827683
2020-02-26 23:30:02,14,2,Ruozhou Ye,Eliot Bemis,0,0,0,0,0,0,0,0,0,0,0,7.1614447,4.6610174,-5.437022,0.5610687,0.740113,0.70801526,0.69350284
2020-02-26 23:30:04,14,2,Eliot Bemis,Ruozhou Ye,0,0,0,0,0,0,0,0,1,0,0,7.062525,-1.4124274,6.9198484,0.70801526,0.69350284,0.52099234,0.7076271
2020-02-26 23:30:09,14,2,Ruozhou Ye,Geo Zheng,0,0,0,0,0,0,0,0,0,0,0,9.892291,5.6497154,-8.12023,0.52099234,0.7076271,0.740458,0.65112996
2020-02-26 23:30:12,14,2,Geo Zheng,Ruozhou Ye,0,0,0,0,0,0,0,0,0,0,0,4.9801154,4.731637,1.5534353,0.740458,0.65112996,0.6984733,0.6038136
2020-02-26 23:30:15,14,2,Ruozhou Ye,Eliot Bemis,0,0,0,0,0,0,0,0,0,0,1,13.047595,11.0169525,-6.9904575,0.6984733,0.6038136,0.88740456,0.49364406
2020-02-26 23:30:25,14,2,Eliot Bemis,Jesse Gan,1,1,1,1,0,0,0,0,0,1,0,36.51319,34.60452,11.6507635,0.88740456,0.49364406,0.57251906,0.14759886
2020-02-26 23:31:00,14,3,Ruozhou Ye,Eliot Bemis,0,0,0,0,0,0,0,0,0,0,0,16.77924,15.748585,-5.790076,0.620229,0.71963274,0.77671754,0.5621469
2020-02-26 23:31:06,14,3,Eliot Bemis,Ruozhou Ye,0,0,0,0,0,1,0,0,0,0,1,7.484985,6.709039,-3.3187032,0.77671754,0.5621469,0.8664122,0.4950565
2020-02-26 23:31:57,14,3,Ruozhou Ye,Jon Kwan,0,0,0,1,1,0,1,0,0,1,0,42.123352,35.946327,21.959925,0.8664122,0.4950565,0.27290076,0.13559322
