Created,Point,Possession,Thrower,Receiver,Turnover?,Thrower error?,Receiver error?,Throw to endzone?,Assist?,Secondary assist?,Huck?,Swing?,Dump?,From sideline?,To sideline?,Distance (m),Forward distance (m),Left-to-right distance (m),Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),End X (0 -> 1 = left sideline -> right sideline),End Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2020-02-18 22:28:55,4,1,Alon Brown,Swan,1,1,0,0,0,0,1,0,0,0,0,43.299255,43.290962,0.8473281,0.3072519,0.8276836,0.28435114,0.39477402
2020-02-18 22:29:49,5,1,Geo Zheng,Max Cohen,0,0,0,0,0,0,0,0,0,0,0,12.246859,12.21751,-0.8473281,0.48091602,0.77330506,0.5038168,0.65112996
2020-02-18 22:30:19,5,1,Max Cohen,Carter Thallon,0,0,0,0,0,0,0,0,0,0,0,16.05918,13.771189,-8.261451,0.5038168,0.65112996,0.72709924,0.5134181
2020-02-18 22:30:29,5,1,Carter Thallon,Owen Marschall,0,0,0,0,0,1,0,0,0,0,0,10.254583,9.816384,2.9656496,0.72709924,0.5134181,0.64694655,0.41525424
2020-02-18 22:30:37,5,1,Owen Marschall,Odie,0,0,0,1,1,0,0,0,0,0,0,30.756105,30.720339,-1.4828259,0.64694655,0.41525424,0.6870229,0.108050846
2020-02-18 22:31:22,6,1,Ruozhou Ye,Andrew Edelman,0,0,0,0,0,0,0,0,1,0,0,6.571948,-6.4971743,-0.9885491,0.648855,0.39759886,0.6755725,0.4625706
2020-02-18 22:31:26,6,1,Andrew Edelman,Ruozhou Ye,0,0,0,0,0,0,0,0,0,0,0,9.768395,9.392654,-2.6832054,0.6755725,0.4625706,0.7480916,0.36864406
2020-02-18 22:31:30,6,1,Ruozhou Ye,Andrew Edelman,0,0,0,0,0,0,0,0,1,0,0,8.715319,-4.80226,7.2728996,0.7480916,0.36864406,0.5515267,0.41666666
2020-02-18 22:31:36,6,1,Andrew Edelman,Sam Feder,0,0,0,0,0,0,0,1,0,0,1,14.821537,7.1327686,-12.992366,0.5515267,0.41666666,0.90267175,0.34533897
2020-02-18 22:31:40,6,1,Sam Feder,Andrew Edelman,0,0,0,0,0,0,0,1,0,1,0,12.793365,-5.437854,11.580152,0.90267175,0.34533897,0.5896947,0.3997175
2020-02-18 22:31:49,6,1,Andrew Edelman,Evan Ma,0,0,0,0,0,1,0,1,0,0,0,15.825676,7.4152527,13.980917,0.5896947,0.3997175,0.21183206,0.32556498
2020-02-18 22:31:53,6,1,Evan Ma,Sam Feder,0,0,0,1,1,0,0,0,0,0,0,15.427185,15.39548,-0.98854965,0.21183206,0.32556498,0.23854962,0.17161018
2020-02-18 22:32:44,7,1,Andrew Edelman,Ruozhou Ye,0,0,0,0,0,0,0,0,0,0,0,10.2633505,9.887004,-2.753817,0.6603053,0.8305085,0.7347328,0.73163843
2020-02-18 22:32:47,7,1,Ruozhou Ye,Andrew Edelman,0,0,0,0,0,0,0,0,0,0,0,8.899468,-0.21186471,8.896946,0.7347328,0.73163843,0.4942748,0.7337571
2020-02-18 22:32:52,7,1,Andrew Edelman,Ruozhou Ye,0,0,0,0,0,0,0,0,1,0,0,4.3171124,-4.1666627,1.12977,0.4942748,0.7337571,0.46374047,0.7754237
2020-02-18 22:32:54,7,1,Ruozhou Ye,Andrew Edelman,0,0,0,0,0,0,0,0,0,0,0,10.371079,7.909602,-6.7080154,0.46374047,0.7754237,0.6450382,0.6963277
2020-02-18 22:33:15,7,1,Andrew Edelman,Swan,1,1,0,0,0,0,1,0,0,0,0,48.20759,48.09322,3.3187032,0.6450382,0.6963277,0.5553435,0.21539548
2020-02-18 22:34:12,8,1,Owen Marschall,Max Cohen,0,0,0,0,0,0,0,0,0,0,0,12.626371,7.4858723,10.167938,0.69274807,0.75282484,0.41793892,0.6779661
2020-02-18 22:34:23,8,1,Max Cohen,Odie,0,0,0,0,0,0,0,0,0,0,0,18.793932,16.949154,8.120228,0.41793892,0.6779661,0.19847329,0.5084746
2020-02-18 22:34:52,8,1,Odie,Max Cohen,0,0,0,0,0,0,0,0,0,0,1,16.706305,16.313562,3.6011453,0.19847329,0.5084746,0.10114504,0.34533897
2020-02-18 22:35:42,8,1,Max Cohen,Owen Marschall,0,0,0,0,0,0,0,1,0,1,0,14.277535,1.5536696,-14.192749,0.10114504,0.34533897,0.48473284,0.32980227
2020-02-18 22:35:47,8,1,Owen Marschall,Carter Thallon,0,0,0,0,0,0,0,1,0,0,0,11.580236,2.5423737,-11.2977085,0.48473284,0.32980227,0.7900763,0.30437854
2020-02-18 22:35:54,8,1,Carter Thallon,Max Cohen,0,0,0,0,0,0,0,0,0,0,0,3.9554343,3.954804,-0.070611596,0.7900763,0.30437854,0.79198474,0.2648305
2020-02-18 22:36:29,8,1,Max Cohen,Owen Marschall,1,1,1,1,0,0,0,0,0,0,0,10.1785345,10.098868,-1.2709932,0.79198474,0.2648305,0.8263359,0.16384181
2020-02-18 22:36:53,8,2,Max Cohen,Odie,0,0,0,0,0,0,0,0,0,0,0,21.093767,11.864406,-17.44084,0.27671754,0.6991525,0.7480916,0.5805085
2020-02-18 22:37:01,8,2,Odie,Sam Pollack,0,0,0,0,0,0,0,0,0,0,1,13.384258,11.581922,-6.7080154,0.7480916,0.5805085,0.9293893,0.46468925
2020-02-18 22:37:09,8,2,Sam Pollack,Carter Thallon,0,0,0,0,0,0,0,0,0,1,1,12.015818,12.005648,0.49427456,0.9293893,0.46468925,0.9160305,0.34463277
2020-02-18 22:37:43,8,2,Carter Thallon,Sam Pollack,0,0,0,0,0,0,0,1,0,1,0,18.361696,-7.556495,16.734732,0.9160305,0.34463277,0.46374047,0.42019773
2020-02-18 22:37:47,8,2,Sam Pollack,Max Cohen,0,0,0,0,0,1,0,0,0,0,0,10.140972,9.18079,4.3072524,0.46374047,0.42019773,0.34732825,0.32838982
2020-02-18 22:38:06,8,2,Max Cohen,Odie,0,0,0,1,1,0,0,0,0,0,0,19.222013,19.20904,0.70610714,0.34732825,0.32838982,0.32824427,0.13629943
2020-02-18 22:39:35,9,1,Andrew Edelman,Alon Brown,0,0,0,0,0,0,0,0,0,0,0,16.01896,15.0423765,-5.507634,0.66221374,0.73163843,0.8110687,0.58121467
2020-02-18 22:39:43,9,1,Alon Brown,Jon Kwan,0,0,0,0,0,1,0,0,0,0,1,9.927579,9.25141,-3.601145,0.8110687,0.58121467,0.90839696,0.48870057
2020-02-18 22:39:51,9,1,Jon Kwan,Ian McInerney,0,0,0,1,1,0,0,0,0,1,0,36.96394,35.240112,11.156488,0.90839696,0.48870057,0.60687023,0.13629943
2020-02-18 22:40:41,10,1,Ruozhou Ye,Evan Ma,0,0,0,0,0,0,0,1,0,0,0,13.818096,7.203394,-11.791985,0.34351146,0.8206215,0.66221374,0.74858755
2020-02-18 22:41:01,10,1,Evan Ma,Ruozhou Ye,1,1,1,0,0,0,0,0,0,0,0,16.905212,10.098868,13.557252,0.66221374,0.74858755,0.29580152,0.64759886
2020-02-18 22:41:57,11,1,Max Cohen,Carter Thallon,0,0,0,0,0,0,0,0,0,0,0,14.24358,12.711867,-6.425574,0.601145,0.6242938,0.7748092,0.49717513
2020-02-18 22:42:06,11,1,Carter Thallon,Odie,1,1,1,1,0,0,0,0,0,0,0,36.310596,34.816383,10.30916,0.7748092,0.49717513,0.49618322,0.1490113
2020-02-18 22:42:41,11,2,Carter Thallon,Max Cohen,0,0,0,1,1,0,0,0,0,0,0,5.5291095,5.0141244,-2.3301518,0.740458,0.18432203,0.8034351,0.13418078
2020-02-18 22:44:10,12,1,Alon Brown,Sam Feder,0,0,0,0,0,0,0,0,0,0,0,17.12698,14.548021,-9.038169,0.44656488,0.8269774,0.6908397,0.68149716
2020-02-18 22:44:14,12,1,Sam Feder,Alon Brown,0,0,0,0,0,0,0,0,1,0,0,8.348688,-5.155367,6.5667944,0.6908397,0.68149716,0.5133588,0.7330508
2020-02-18 22:44:21,12,1,Alon Brown,Jesse Gan,0,0,0,0,0,0,0,0,0,0,0,11.400598,8.474577,7.625954,0.5133588,0.7330508,0.3072519,0.64830506
2020-02-18 22:44:24,12,1,Jesse Gan,Towell,0,0,0,0,0,0,0,0,0,0,1,12.538133,9.110165,8.614503,0.3072519,0.64830506,0.07442748,0.5572034
2020-02-18 22:44:28,12,1,Towell,Andrew Edelman,0,0,0,0,0,0,0,0,1,1,0,10.534362,-2.7542353,-10.167938,0.07442748,0.5572034,0.34923664,0.58474576
2020-02-18 22:44:30,12,1,Andrew Edelman,Carter Wang,0,0,0,0,0,0,0,1,0,0,0,14.064914,7.556498,-11.862595,0.34923664,0.58474576,0.6698473,0.5091808
2020-02-18 22:44:37,12,1,Carter Wang,Sam Feder,1,1,0,0,0,0,0,0,0,0,0,25.432016,25.282484,2.753817,0.6698473,0.5091808,0.5954198,0.25635594
2020-02-18 22:44:57,12,2,Andrew Edelman,Alon Brown,0,0,0,0,0,0,0,0,0,0,0,13.616823,13.206214,-3.3187032,0.47137403,0.825565,0.5610687,0.69350284
2020-02-18 22:45:05,12,2,Alon Brown,Carter Wang,0,0,0,0,0,0,1,0,0,0,0,41.121826,39.265537,12.21565,0.5610687,0.69350284,0.23091602,0.30084747
2020-02-18 22:45:10,12,2,Carter Wang,Towell,0,0,0,0,0,0,0,0,1,0,0,6.688051,-6.2146873,2.4713738,0.23091602,0.30084747,0.16412213,0.36299434
2020-02-18 22:45:15,12,2,Towell,Andrew Edelman,0,0,0,0,0,0,0,0,0,0,0,10.560972,-0.9180784,-10.520992,0.16412213,0.36299434,0.44847327,0.37217513
2020-02-18 22:45:24,12,2,Andrew Edelman,Alon Brown,1,0,1,0,0,0,0,0,0,0,0,10.062469,0.84745586,-10.026719,0.44847327,0.37217513,0.7194657,0.36370057
2020-02-18 22:45:52,12,3,Alon Brown,Ian McInerney,0,0,0,0,0,0,0,0,0,0,0,19.407415,15.677965,-11.438931,0.3129771,0.8220339,0.6221374,0.66525424
2020-02-18 22:46:08,12,3,Ian McInerney,Alon Brown,0,0,0,0,0,0,0,0,1,0,0,9.754177,-5.296612,8.190841,0.6221374,0.66525424,0.40076336,0.71822035
2020-02-18 22:46:21,12,3,Alon Brown,Andrew Edelman,0,0,0,0,0,0,0,0,1,0,1,10.708301,-5.0141215,9.461833,0.40076336,0.71822035,0.14503817,0.76836157
2020-02-18 22:46:30,12,3,Andrew Edelman,Carter Wang,0,0,0,0,0,0,0,0,0,1,1,16.6989,16.525423,2.4007638,0.14503817,0.76836157,0.08015267,0.60310733
2020-02-18 22:46:42,12,3,Carter Wang,Sam Feder,1,1,0,0,0,0,0,0,0,1,1,17.68302,17.655367,0.98854953,0.08015267,0.60310733,0.053435113,0.42655367
2020-02-18 22:47:07,12,4,Sam Feder,Alon Brown,0,0,0,0,0,0,0,0,0,0,1,17.842531,15.4661,-8.896946,0.629771,0.83121467,0.870229,0.67655367
