Created,Point,Possession,Thrower,Receiver,Turnover?,Thrower error?,Receiver error?,Throw to endzone?,Assist?,Secondary assist?,Huck?,Swing?,Dump?,From sideline?,To sideline?,Distance (m),Forward distance (m),Left-to-right distance (m),Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),End X (0 -> 1 = left sideline -> right sideline),End Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2020-02-28 08:02:07,10,1,Jeff Voss,Sam Pollack,0,0,0,0,0,0,0,0,0,0,1,12.218118,11.511296,-4.09542,0.8339695,0.6454802,0.9446565,0.53036726
2020-02-28 08:02:14,10,1,Sam Pollack,Jesse Gan,0,0,0,0,0,0,0,0,0,1,1,11.30032,11.2994375,-0.14122099,0.9446565,0.53036726,0.9484733,0.41737288
2020-02-28 08:02:20,10,1,Jesse Gan,Victor Kao,0,0,0,0,0,0,0,1,0,1,0,12.063952,-4.590395,11.156488,0.9484733,0.41737288,0.64694655,0.46327683
2020-02-28 08:02:24,10,1,Victor Kao,Jeff Voss,0,0,0,0,0,0,0,1,0,0,0,16.960854,1.6949147,16.875954,0.64694655,0.46327683,0.1908397,0.4463277
2020-02-28 08:02:29,10,1,Jeff Voss,Sam Pollack,0,0,0,0,0,0,0,0,0,0,1,8.8087225,6.6384196,5.7900763,0.1908397,0.4463277,0.034351144,0.3799435
2020-02-28 08:02:48,10,1,Sam Pollack,Max Cohen,0,0,0,0,0,0,0,1,0,1,0,17.416935,-5.5084763,-16.522902,0.034351144,0.3799435,0.48091602,0.43502825
2020-02-28 08:03:02,10,1,Max Cohen,Carter Thallon,0,0,0,0,0,0,0,0,0,0,1,18.009254,9.463278,-15.32252,0.48091602,0.43502825,0.8950382,0.34039548
2020-02-28 08:03:14,10,1,Carter Thallon,Jeff Voss,0,0,0,0,0,0,0,0,0,1,0,11.536063,6.4971743,9.532444,0.8950382,0.34039548,0.63740456,0.27542374
2020-02-28 08:03:17,10,1,Jeff Voss,Max Cohen,1,1,0,0,0,0,0,0,1,0,0,6.796925,-3.6723166,5.7194653,0.63740456,0.27542374,0.48282441,0.3121469
2020-02-28 08:04:05,10,2,Victor Kao,Sam Pollack,0,0,0,0,0,0,0,0,0,0,0,8.968337,5.437851,-7.131679,0.16030534,0.81497175,0.35305342,0.76059324
2020-02-28 08:04:08,10,2,Sam Pollack,Victor Kao,0,0,0,0,0,0,0,1,0,0,0,16.390688,6.0028257,-15.251909,0.35305342,0.76059324,0.7652672,0.700565
2020-02-28 08:04:15,10,2,Victor Kao,Owen Marschall,0,0,0,0,0,0,0,1,0,0,0,13.8346,-5.296612,12.780535,0.7652672,0.700565,0.41984734,0.7535311
2020-02-28 08:04:20,10,2,Owen Marschall,Victor Kao,0,0,0,0,0,0,0,0,1,0,0,6.937304,-6.426549,2.612596,0.41984734,0.7535311,0.34923664,0.8177966
2020-02-28 08:05:02,10,2,Victor Kao,Sam Pollack,1,1,0,0,0,0,0,0,0,0,0,13.56049,11.864406,6.5667934,0.34923664,0.8177966,0.17175573,0.6991525
2020-02-28 08:07:15,11,1,Andrew Edelman,Towell,0,0,0,0,0,0,0,0,0,1,1,9.28877,9.18079,1.4122137,0.110687025,0.625,0.07251909,0.5331921
2020-02-28 08:07:17,11,1,Towell,Andrew Edelman,1,1,0,0,0,0,0,0,0,1,1,8.56385,8.545199,0.5648856,0.07251909,0.5331921,0.057251908,0.4477401
2020-02-28 08:07:51,12,1,Owen Marschall,Max Cohen,0,0,0,0,0,0,0,0,0,0,1,14.854537,11.087572,-9.885495,0.6889313,0.8538136,0.95610684,0.74293786
2020-02-28 08:07:58,12,1,Max Cohen,Owen Marschall,0,0,0,0,0,0,0,1,0,1,0,12.734467,-2.0480216,12.568701,0.95610684,0.74293786,0.6164122,0.7634181
2020-02-28 08:08:02,12,1,Owen Marschall,Max Cohen,0,0,0,0,0,0,0,0,1,0,0,5.6389904,-5.2259865,-2.1183193,0.6164122,0.7634181,0.6736641,0.81567794
2020-02-28 08:08:04,12,1,Max Cohen,Owen Marschall,0,0,0,0,0,0,0,0,0,0,1,11.758272,8.827681,-7.767176,0.6736641,0.81567794,0.8835878,0.72740114
2020-02-28 08:08:08,12,1,Owen Marschall,Max Cohen,0,0,0,0,0,0,0,1,0,1,0,11.676633,-0.7768333,11.6507635,0.8835878,0.72740114,0.5687023,0.7351695
2020-02-28 08:08:10,12,1,Max Cohen,Evan Ma,0,0,0,0,0,0,0,1,0,0,0,13.8344965,5.9322,12.498092,0.5687023,0.7351695,0.23091602,0.6758475
2020-02-28 08:08:13,12,1,Evan Ma,Max Cohen,0,0,0,0,0,0,0,0,0,0,0,10.359678,4.802263,-9.17939,0.23091602,0.6758475,0.47900763,0.62782484
2020-02-28 08:08:22,12,1,Max Cohen,Eliot Bemis,0,0,0,0,0,0,0,0,0,0,0,11.107065,7.344633,-8.332062,0.47900763,0.62782484,0.7041985,0.5543785
2020-02-28 08:08:27,12,1,Eliot Bemis,Owen Marschall,0,0,0,0,0,0,0,0,0,0,0,6.483432,5.437851,-3.5305336,0.7041985,0.5543785,0.7996183,0.5
2020-02-28 08:08:36,12,1,Owen Marschall,Evan Ma,0,0,0,0,0,0,0,0,0,0,0,11.344115,3.460452,10.803435,0.7996183,0.5,0.50763357,0.46539548
2020-02-28 08:09:01,12,1,Evan Ma,Odie,0,0,0,0,0,1,0,0,0,0,0,16.172092,9.533897,13.062977,0.50763357,0.46539548,0.15458015,0.3700565
2020-02-28 08:09:07,12,1,Odie,Max Cohen,0,0,0,1,1,0,0,0,0,0,0,22.669603,22.669493,0.07061049,0.15458015,0.3700565,0.15267175,0.14336158
2020-02-28 08:25:33,13,1,Andrew Edelman,Geo Zheng,0,0,0,0,0,0,0,0,1,1,0,14.575745,-12.711864,7.1316786,0.9446565,0.5338983,0.7519084,0.66101694
2020-02-28 08:25:38,13,1,Geo Zheng,Zero,0,0,0,0,0,0,0,1,0,0,0,13.674627,-1.1299431,13.627864,0.7519084,0.66101694,0.38358778,0.6723164
2020-02-28 08:25:40,13,1,Zero,Geo Zheng,0,0,0,0,0,0,0,1,0,0,0,12.00714,-0.2824843,-12.003817,0.38358778,0.6723164,0.70801526,0.6751412
2020-02-28 08:25:43,13,1,Geo Zheng,Zero,0,0,0,0,0,0,0,0,0,0,0,8.821903,8.403951,-2.6832054,0.70801526,0.6751412,0.7805343,0.5911017
2020-02-28 08:25:48,13,1,Zero,Geo Zheng,0,0,0,0,0,0,0,1,0,0,0,16.166756,-3.954804,15.675571,0.7805343,0.5911017,0.35687023,0.63064975
2020-02-28 08:25:58,13,1,Geo Zheng,Andrew Edelman,1,1,0,0,0,0,0,0,0,0,1,11.829472,6.4971805,9.885497,0.35687023,0.63064975,0.08969466,0.56567794
2020-02-28 08:28:13,14,1,Andrew Edelman,Geo Zheng,0,0,0,0,0,0,0,0,0,0,0,7.860555,7.7683597,1.2003818,0.21183206,0.36299434,0.17938931,0.28531075
2020-02-28 08:28:27,14,1,Geo Zheng,Odie,1,1,0,0,0,0,0,1,0,0,0,20.250538,2.2598891,-20.124046,0.17938931,0.28531075,0.72328246,0.26271185
2020-02-28 08:29:31,15,1,Victor Kao,Gabe Stump,0,0,0,0,0,0,0,0,0,1,1,18.628578,18.29096,-3.5305336,0.85305345,0.92655367,0.9484733,0.74364406
2020-02-28 08:29:35,15,1,Gabe Stump,Victor Kao,0,0,0,0,0,0,0,0,1,1,0,10.010955,-6.5678,7.5553436,0.9484733,0.74364406,0.7442748,0.80932206
2020-02-28 08:29:56,15,1,Victor Kao,Evan Ma,1,1,0,0,0,0,0,1,0,0,0,15.86066,6.6384196,14.404579,0.7442748,0.80932206,0.35496184,0.74293786
2020-02-28 08:30:51,16,1,Andrew Edelman,Ruozhou Ye,0,0,0,0,0,0,0,0,1,0,0,9.241665,-9.11017,1.5534353,0.46946564,0.654661,0.4274809,0.7457627
2020-02-28 08:30:53,16,1,Ruozhou Ye,Andrew Edelman,0,0,0,0,0,0,0,0,0,0,0,6.9364696,1.7655373,-6.708017,0.4274809,0.7457627,0.60877866,0.72810733
2020-02-28 08:30:57,16,1,Andrew Edelman,Juleon Robinson,0,0,0,0,0,0,0,1,0,0,0,12.016505,1.4124274,11.9332075,0.60877866,0.72810733,0.28625953,0.71398306
2020-02-28 08:31:03,16,1,Juleon Robinson,Andrew Edelman,0,0,0,0,0,0,0,0,0,0,0,7.2579246,2.4011314,-6.8492365,0.28625953,0.71398306,0.47137403,0.68997175
2020-02-28 08:31:06,16,1,Andrew Edelman,Odie,0,0,0,0,0,1,0,1,0,0,1,15.364498,6.21469,-14.051527,0.47137403,0.68997175,0.851145,0.62782484
2020-02-28 08:31:15,16,1,Odie,Sam Alston,0,0,0,1,1,0,1,0,0,1,0,48.9072,47.24576,12.639313,0.851145,0.62782484,0.509542,0.15536723
2020-02-28 08:33:14,18,1,Andrew Edelman,Odie,0,0,0,0,0,0,0,0,0,0,0,18.13752,11.723161,-13.839694,0.4351145,0.6454802,0.8091603,0.5282486
2020-02-28 08:33:42,18,1,Odie,Juleon Robinson,0,0,0,0,0,0,0,0,0,0,1,8.628791,8.47458,-1.6240468,0.8091603,0.5282486,0.85305345,0.4435028
2020-02-28 08:33:46,18,1,Juleon Robinson,Ruozhou Ye,0,0,0,0,0,1,0,0,0,1,1,6.543014,6.355932,-1.5534353,0.85305345,0.4435028,0.8950382,0.3799435
2020-02-28 08:33:56,18,1,Ruozhou Ye,Andrew Edelman,0,0,0,1,1,0,0,0,0,1,1,23.97075,23.940676,1.2003818,0.8950382,0.3799435,0.86259544,0.14053673
2020-02-28 08:34:53,19,1,Ruozhou Ye,Carter Wang,0,0,0,0,0,0,0,0,0,0,0,10.198662,7.556498,-6.8492365,0.19465649,0.8079096,0.379771,0.7323446
