Created,Point,Possession,Thrower,Receiver,Turnover?,Thrower error?,Receiver error?,Throw to endzone?,Assist?,Secondary assist?,Huck?,Swing?,Dump?,From sideline?,To sideline?,Distance (m),Forward distance (m),Left-to-right distance (m),Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),End X (0 -> 1 = left sideline -> right sideline),End Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2020-02-26 22:36:32,13,1,Evan Ma,Max Cohen,0,0,0,0,0,0,0,0,0,0,0,12.843751,12.711864,1.8358772,0.6164122,0.87358755,0.5667939,0.7464689
2020-02-26 22:36:47,13,1,Max Cohen,Victor Kao,0,0,0,0,0,0,0,0,0,0,0,16.2568,10.310734,12.568703,0.5667939,0.7464689,0.22709924,0.64336157
2020-02-26 22:36:57,13,1,Victor Kao,Evan Ma,0,0,0,0,0,0,0,0,0,0,0,12.594593,12.57062,-0.77671766,0.22709924,0.64336157,0.24809161,0.5176554
2020-02-26 22:37:15,13,1,Evan Ma,Jeff Voss,0,0,0,0,0,0,0,0,0,0,0,10.94148,10.734463,2.118321,0.24809161,0.5176554,0.1908397,0.41031075
2020-02-26 22:37:24,13,1,Jeff Voss,Carter Thallon,0,0,0,0,0,0,0,1,0,0,0,19.729115,-1.977399,-19.62977,0.1908397,0.41031075,0.72137403,0.43008474
2020-02-26 22:37:31,13,1,Carter Thallon,Evan Ma,0,0,0,0,0,0,0,1,0,0,0,15.246923,2.8954804,14.969465,0.72137403,0.43008474,0.3167939,0.40112993
2020-02-26 22:37:46,13,1,Evan Ma,Gabe Stump,0,0,0,0,0,0,0,0,0,0,0,10.986422,3.3898294,-10.450383,0.3167939,0.40112993,0.59923667,0.36723164
2020-02-26 22:37:55,13,1,Gabe Stump,Evan Ma,0,0,0,0,0,0,0,0,1,0,0,6.81867,-1.8361568,6.5667944,0.59923667,0.36723164,0.42175573,0.3855932
2020-02-26 22:38:14,13,1,Evan Ma,Carter Thallon,1,1,0,0,0,0,0,0,0,0,0,18.491627,17.090393,7.061069,0.42175573,0.3855932,0.23091602,0.21468927
2020-02-26 22:39:36,14,1,Geo Zheng,Juleon Robinson,0,0,0,0,0,0,0,0,0,0,0,9.951787,9.675145,-2.330154,0.51717556,0.74293786,0.5801527,0.6461864
