Created,Point,Possession,Thrower,Receiver,Turnover?,Thrower error?,Receiver error?,Throw to endzone?,Assist?,Secondary assist?,Huck?,Swing?,Dump?,From sideline?,To sideline?,Distance (m),Forward distance (m),Left-to-right distance (m),Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),End X (0 -> 1 = left sideline -> right sideline),End Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2020-02-17 16:13:33,13,1,Odie,Max Cohen,0,0,0,0,0,1,0,0,0,0,0,8.923808,5.720341,-6.8492365,0.16221374,0.5480226,0.34732825,0.49081922
2020-02-17 16:13:45,13,1,Max Cohen,Eliot Bemis,0,0,0,1,1,0,0,0,0,0,0,34.303173,34.18079,-2.895038,0.34732825,0.49081922,0.4255725,0.1490113
2020-02-17 16:15:27,14,1,Ruozhou Ye,Zero,1,1,0,1,0,0,1,0,0,0,1,42.436012,35.875706,22.66603,0.65648854,0.4435028,0.04389313,0.084745765
2020-02-17 16:16:33,15,1,Owen Marschall,Victor Kao,0,0,0,0,0,0,0,0,0,0,0,13.410332,8.403957,10.450383,0.7099237,0.72669494,0.4274809,0.6426554
2020-02-17 16:16:36,15,1,Victor Kao,Max Cohen,0,0,0,0,0,0,0,0,0,0,0,13.962064,12.358755,6.496183,0.4274809,0.6426554,0.2519084,0.5190678
2020-02-17 16:16:48,15,1,Max Cohen,Owen Marschall,0,0,0,0,0,0,0,0,1,0,0,9.496841,-1.4124274,-9.391222,0.2519084,0.5190678,0.5057252,0.5331921
2020-02-17 16:16:51,15,1,Owen Marschall,Carter Thallon,0,0,0,0,0,0,0,0,0,0,0,11.089476,0.2824843,-11.085877,0.5057252,0.5331921,0.8053435,0.53036726
2020-02-17 16:17:09,15,1,Carter Thallon,Max Cohen,0,0,0,0,0,0,0,1,0,0,0,15.586275,-1.2711823,15.534351,0.8053435,0.53036726,0.38549617,0.5430791
2020-02-17 16:17:28,15,1,Max Cohen,Jeff Voss,0,0,0,0,0,0,0,0,0,0,0,14.7616825,13.98305,4.730915,0.38549617,0.5430791,0.2576336,0.40324858
2020-02-17 16:17:35,15,1,Jeff Voss,Ian McInerney,0,0,0,0,0,0,0,0,1,0,0,10.004457,-3.0367255,-9.532443,0.2576336,0.40324858,0.5152672,0.43361583
2020-02-17 16:17:41,15,1,Ian McInerney,Carter Thallon,0,0,0,0,0,0,0,1,0,0,0,14.232575,7.062149,-12.356871,0.5152672,0.43361583,0.84923667,0.36299434
2020-02-17 16:17:45,15,1,Carter Thallon,Max Cohen,0,0,0,0,0,0,0,0,1,0,0,8.594232,-4.096046,7.5553436,0.84923667,0.36299434,0.6450382,0.4039548
2020-02-17 16:17:58,15,1,Max Cohen,Victor Kao,0,0,0,0,0,1,0,0,0,0,0,10.277251,10.098871,-1.9064889,0.6450382,0.4039548,0.6965649,0.3029661
2020-02-17 16:18:01,15,1,Victor Kao,Owen Marschall,0,0,0,1,1,0,0,0,0,0,0,13.7941885,13.2768345,-3.742366,0.6965649,0.3029661,0.79770994,0.17019774
2020-02-17 16:19:26,16,1,Andrew Edelman,Josh Imhoff,0,0,0,1,1,0,1,0,0,0,1,45.69821,44.27966,11.297709,0.4446565,0.59039545,0.13931298,0.14759886
2020-02-17 16:20:57,18,1,Evan Ma,Jeff Voss,0,0,0,0,0,0,0,0,0,0,0,13.743085,11.087572,-8.12023,0.48091602,0.63559324,0.7003817,0.5247175
2020-02-17 16:21:03,18,1,Jeff Voss,Sam Pollack,0,0,0,0,0,0,0,0,0,0,0,8.333633,8.333334,-0.07060939,0.7003817,0.5247175,0.70229006,0.44138417
2020-02-17 16:21:11,18,1,Sam Pollack,Victor Kao,0,0,0,0,0,0,0,0,1,0,0,9.988319,-5.5084763,8.33206,0.70229006,0.44138417,0.47709924,0.49646893
2020-02-17 16:21:19,18,1,Victor Kao,Sam Pollack,0,0,0,0,0,0,0,0,1,0,0,6.430042,-6.426552,0.21183258,0.47709924,0.49646893,0.47137403,0.56073445
2020-02-17 16:21:22,18,1,Sam Pollack,Jeff Voss,0,0,0,0,0,0,0,0,0,0,0,15.066238,9.887004,11.36832,0.47137403,0.56073445,0.16412213,0.4618644
2020-02-17 16:21:27,18,1,Jeff Voss,Victor Kao,0,0,0,0,0,0,0,0,0,0,0,11.299982,2.1892667,-11.085878,0.16412213,0.4618644,0.46374047,0.43997175
2020-02-17 16:21:31,18,1,Victor Kao,Owen Marschall,0,0,0,0,0,0,0,1,0,0,0,14.229825,7.4152527,-12.145038,0.46374047,0.43997175,0.79198474,0.36581922
2020-02-17 16:21:38,18,1,Owen Marschall,Odie,0,0,0,0,0,0,0,0,0,0,0,7.4858756,7.4858756,0.0,0.79198474,0.36581922,0.79198474,0.29096046
2020-02-17 16:21:42,18,1,Odie,Owen Marschall,0,0,0,0,0,0,0,0,0,0,0,7.869538,-0.7062137,7.8377857,0.79198474,0.29096046,0.5801527,0.2980226
2020-02-17 16:21:47,18,1,Owen Marschall,Odie,0,0,0,0,0,0,0,0,0,0,0,12.92935,7.4152546,10.591604,0.5801527,0.2980226,0.29389313,0.22387005
2020-02-17 16:21:51,18,1,Odie,Owen Marschall,0,0,0,0,0,0,0,0,1,0,0,4.4214687,-3.9548025,1.9770993,0.29389313,0.22387005,0.24045801,0.26341808
2020-02-17 16:21:57,18,1,Owen Marschall,Odie,0,0,0,0,0,0,0,0,1,0,0,5.0146217,-5.0141244,0.07061049,0.24045801,0.26341808,0.23854962,0.31355932
2020-02-17 16:22:02,18,1,Odie,Ian McInerney,0,0,0,0,0,1,0,0,0,0,0,12.099796,5.7203383,-10.662213,0.23854962,0.31355932,0.52671754,0.25635594
2020-02-17 16:22:11,18,1,Ian McInerney,Evan Ma,0,0,0,1,1,0,0,0,0,0,0,11.962762,9.604521,7.1316786,0.52671754,0.25635594,0.33396947,0.16031073
2020-02-17 16:23:19,19,1,Nadav Pearl,Andrew Edelman,0,0,0,0,0,0,0,0,1,1,0,10.611784,-3.6723137,9.956107,0.97709924,0.8121469,0.70801526,0.84887004
2020-02-17 16:23:23,19,1,Andrew Edelman,Carter Wang,0,0,0,0,0,0,0,0,0,0,1,16.647335,15.042371,-7.1316786,0.70801526,0.84887004,0.90076333,0.69844633
2020-02-17 16:23:31,19,1,Carter Wang,Josh Imhoff,0,0,0,0,0,0,0,1,0,1,0,15.258146,4.3785334,14.616411,0.90076333,0.69844633,0.5057252,0.654661
2020-02-17 16:23:35,19,1,Josh Imhoff,Jesse Gan,0,0,0,0,0,0,0,1,0,0,0,13.520328,6.3559294,11.933207,0.5057252,0.654661,0.18320611,0.5911017
2020-02-17 16:23:40,19,1,Jesse Gan,Geo Zheng,0,0,0,0,0,0,0,0,1,0,0,6.1586547,-6.144065,0.42366406,0.18320611,0.5911017,0.17175573,0.65254235
2020-02-17 16:24:11,19,1,Geo Zheng,Victor Kao,0,0,0,0,0,0,0,0,0,0,1,10.348634,9.533894,4.0248094,0.17175573,0.65254235,0.0629771,0.5572034
2020-02-17 16:24:23,19,1,Victor Kao,Nadav Pearl,0,0,0,0,0,1,0,0,0,1,1,12.896676,12.853109,-1.0591605,0.0629771,0.5572034,0.091603056,0.4286723
2020-02-17 16:24:27,19,1,Nadav Pearl,Josh Imhoff,0,0,0,1,1,0,0,0,0,1,0,31.051586,30.437855,-6.14313,0.091603056,0.4286723,0.2576336,0.12429378
2020-02-17 16:25:52,20,1,Ruozhou Ye,Jesse Gan,0,0,0,0,0,0,0,0,0,0,0,10.486268,10.451979,0.8473281,0.20610687,0.40960452,0.18320611,0.30508474
2020-02-17 16:25:54,20,1,Jesse Gan,Geo Zheng,0,0,0,0,0,1,0,0,0,0,0,9.469859,9.463276,0.35305357,0.18320611,0.30508474,0.17366412,0.21045198
2020-02-17 16:25:57,20,1,Geo Zheng,Swan,0,0,0,1,1,0,0,0,0,0,1,10.169961,10.09887,1.2003818,0.17366412,0.21045198,0.14122137,0.109463274
